client,benchmark,iteration,value_ns,success,error,param_size,param_messages,param_concurrency
simple,publish_latency,44,1134500,True,,256B,,
simple,publish_latency,45,1210600,True,,256B,,
simple,publish_latency,46,1256400,True,,256B,,
simple,publish_latency,47,1138300,True,,256B,,
simple,publish_latency,48,1126500,True,,256B,,
simple,publish_latency,49,1142900,True,,256B,,
simple,publish_latency,0,1382600,True,,1KB,,
simple,publish_latency,1,1237400,True,,1KB,,
simple,publish_latency,2,1215500,True,,1KB,,
simple,publish_latency,3,1166100,True,,1KB,,
simple,publish_latency,4,1133800,True,,1KB,,
simple,publish_latency,5,1147900,True,,1KB,,
simple,publish_latency,6,1301600,True,,1KB,,
simple,publish_latency,7,1150300,True,,1KB,,
simple,publish_latency,8,1163400,True,,1KB,,
simple,publish_latency,9,1141700,True,,1KB,,
simple,publish_latency,10,1116900,True,,1KB,,
simple,publish_latency,11,1118200,True,,1KB,,
simple,publish_latency,12,1164400,True,,1KB,,
simple,publish_latency,13,1174400,True,,1KB,,
simple,publish_latency,14,1141400,True,,1KB,,
simple,publish_latency,15,1137300,True,,1KB,,
simple,publish_latency,16,1154900,True,,1KB,,
simple,publish_latency,17,1130600,True,,1KB,,
simple,publish_latency,18,1121000,True,,1KB,,
simple,publish_latency,19,1269000,True,,1KB,,
simple,publish_latency,20,1179400,True,,1KB,,
simple,publish_latency,21,1147700,True,,1KB,,
simple,publish_latency,22,1131000,True,,1KB,,
simple,publish_latency,23,1185500,True,,1KB,,
simple,publish_latency,24,1180200,True,,1KB,,
simple,publish_latency,25,1141900,True,,1KB,,
simple,publish_latency,26,1148000,True,,1KB,,
simple,publish_latency,27,1201900,True,,1KB,,
simple,publish_latency,28,1131900,True,,1KB,,
simple,publish_latency,29,1134500,True,,1KB,,
simple,publish_latency,30,1123600,True,,1KB,,
simple,publish_latency,31,1133600,True,,1KB,,
simple,publish_latency,32,1132800,True,,1KB,,
simple,publish_latency,33,1192900,True,,1KB,,
simple,publish_latency,34,1132400,True,,1KB,,
simple,publish_latency,35,1147900,True,,1KB,,
simple,publish_latency,36,1142400,True,,1KB,,
simple,publish_latency,37,1148200,True,,1KB,,
simple,publish_latency,38,1149500,True,,1KB,,
simple,publish_latency,39,1180100,True,,1KB,,
simple,publish_latency,40,1244100,True,,1KB,,
simple,publish_latency,41,1144500,True,,1KB,,
simple,publish_latency,42,1136500,True,,1KB,,
simple,publish_latency,43,1360100,True,,1KB,,
simple,publish_latency,44,1142000,True,,1KB,,
simple,publish_latency,45,1140900,True,,1KB,,
simple,publish_latency,46,1136900,True,,1KB,,
simple,publish_latency,47,1150400,True,,1KB,,
simple,publish_latency,48,1173900,True,,1KB,,
simple,publish_latency,49,1143400,True,,1KB,,
simple,publish_latency,0,1163100,True,,2KB,,
simple,publish_latency,1,1326000,True,,2KB,,
simple,publish_latency,2,1250500,True,,2KB,,
simple,publish_latency,3,1167300,True,,2KB,,
simple,publish_latency,4,1135000,True,,2KB,,
simple,publish_latency,5,1139000,True,,2KB,,
simple,publish_latency,6,1169800,True,,2KB,,
simple,publish_latency,7,1120400,True,,2KB,,
simple,publish_latency,8,1166800,True,,2KB,,
simple,publish_latency,9,1183100,True,,2KB,,
simple,publish_latency,10,1123100,True,,2KB,,
simple,publish_latency,11,1324300,True,,2KB,,
simple,publish_latency,12,1164400,True,,2KB,,
simple,publish_latency,13,1210000,True,,2KB,,
simple,publish_latency,14,1150100,True,,2KB,,
simple,publish_latency,15,1154500,True,,2KB,,
simple,publish_latency,16,1172700,True,,2KB,,
simple,publish_latency,17,1136200,True,,2KB,,
simple,publish_latency,18,1292200,True,,2KB,,
simple,publish_latency,19,1106900,True,,2KB,,
simple,publish_latency,20,1165400,True,,2KB,,
simple,publish_latency,21,1105700,True,,2KB,,
simple,publish_latency,22,1139600,True,,2KB,,
simple,publish_latency,23,1156400,True,,2KB,,
simple,publish_latency,24,1220800,True,,2KB,,
simple,publish_latency,25,1155700,True,,2KB,,
simple,publish_latency,26,1133600,True,,2KB,,
simple,publish_latency,27,1235200,True,,2KB,,
simple,publish_latency,28,1158800,True,,2KB,,
simple,publish_latency,29,1144800,True,,2KB,,
simple,publish_latency,30,1141000,True,,2KB,,
simple,publish_latency,31,1114200,True,,2KB,,
simple,publish_latency,32,1132500,True,,2KB,,
simple,publish_latency,33,1255000,True,,2KB,,
simple,publish_latency,34,1202000,True,,2KB,,
simple,publish_latency,35,1139800,True,,2KB,,
simple,publish_latency,36,1188600,True,,2KB,,
simple,publish_latency,37,1257000,True,,2KB,,
simple,publish_latency,38,1179600,True,,2KB,,
simple,publish_latency,39,1145200,True,,2KB,,
simple,publish_latency,40,1116000,True,,2KB,,
simple,publish_latency,41,1174200,True,,2KB,,
simple,publish_latency,42,1162500,True,,2KB,,
simple,publish_latency,43,1110100,True,,2KB,,
simple,publish_latency,44,1210400,True,,2KB,,
simple,publish_latency,45,1156900,True,,2KB,,
simple,publish_latency,46,1186700,True,,2KB,,
simple,publish_latency,47,1173400,True,,2KB,,
simple,publish_latency,48,1192500,True,,2KB,,
simple,publish_latency,49,1179800,True,,2KB,,
simple,consume_latency,0,616500,True,,256B,,
simple,consume_latency,1,614400,True,,256B,,
simple,consume_latency,2,764800,True,,256B,,
simple,consume_latency,3,652700,True,,256B,,
simple,consume_latency,4,622000,True,,256B,,
simple,consume_latency,5,647100,True,,256B,,
simple,consume_latency,6,595100,True,,256B,,
simple,consume_latency,7,599400,True,,256B,,
simple,consume_latency,8,599800,True,,256B,,
simple,consume_latency,9,675400,True,,256B,,
simple,consume_latency,10,693800,True,,256B,,
simple,consume_latency,11,612400,True,,256B,,
simple,consume_latency,12,614300,True,,256B,,
simple,consume_latency,13,798500,True,,256B,,
simple,consume_latency,14,618100,True,,256B,,
simple,consume_latency,15,610300,True,,256B,,
simple,consume_latency,16,616200,True,,256B,,
simple,consume_latency,17,602400,True,,256B,,
simple,consume_latency,18,621300,True,,256B,,
simple,consume_latency,19,593200,True,,256B,,
simple,consume_latency,20,609300,True,,256B,,
simple,consume_latency,21,587300,True,,256B,,
simple,consume_latency,22,607900,True,,256B,,
simple,consume_latency,23,947700,True,,256B,,
simple,consume_latency,24,754600,True,,256B,,
simple,consume_latency,25,659300,True,,256B,,
simple,consume_latency,26,604000,True,,256B,,
simple,consume_latency,27,597600,True,,256B,,
simple,consume_latency,28,589300,True,,256B,,
simple,consume_latency,29,654800,True,,256B,,
simple,consume_latency,30,622000,True,,256B,,
simple,consume_latency,31,602300,True,,256B,,
simple,consume_latency,32,611200,True,,256B,,
simple,consume_latency,33,673700,True,,256B,,
simple,consume_latency,34,850500,True,,256B,,
simple,consume_latency,35,769900,True,,256B,,
simple,consume_latency,36,594900,True,,256B,,
simple,consume_latency,37,606300,True,,256B,,
simple,consume_latency,38,609900,True,,256B,,
simple,consume_latency,39,613000,True,,256B,,
simple,consume_latency,40,587700,True,,256B,,
simple,consume_latency,41,611900,True,,256B,,
simple,consume_latency,42,575100,True,,256B,,
simple,consume_latency,43,723700,True,,256B,,
simple,consume_latency,44,607900,True,,256B,,
simple,consume_latency,45,611900,True,,256B,,
simple,consume_latency,46,612400,True,,256B,,
simple,consume_latency,47,619600,True,,256B,,
simple,consume_latency,48,612100,True,,256B,,
simple,consume_latency,49,859600,True,,256B,,
simple,consume_latency,0,599500,True,,1KB,,
simple,consume_latency,1,595200,True,,1KB,,
simple,consume_latency,2,600300,True,,1KB,,
simple,consume_latency,3,604600,True,,1KB,,
simple,consume_latency,4,612500,True,,1KB,,
simple,consume_latency,5,587600,True,,1KB,,
simple,consume_latency,6,627500,True,,1KB,,
simple,consume_latency,7,605800,True,,1KB,,
simple,consume_latency,8,600200,True,,1KB,,
simple,consume_latency,9,588700,True,,1KB,,
simple,consume_latency,10,603100,True,,1KB,,
simple,consume_latency,11,582300,True,,1KB,,
simple,consume_latency,12,590500,True,,1KB,,
simple,consume_latency,13,622400,True,,1KB,,
simple,consume_latency,14,615700,True,,1KB,,
simple,consume_latency,15,739900,True,,1KB,,
simple,consume_latency,16,619000,True,,1KB,,
simple,consume_latency,17,582400,True,,1KB,,
simple,consume_latency,18,604300,True,,1KB,,
simple,consume_latency,19,574800,True,,1KB,,
simple,consume_latency,20,724100,True,,1KB,,
simple,consume_latency,21,592100,True,,1KB,,
simple,consume_latency,22,574000,True,,1KB,,
simple,consume_latency,23,593100,True,,1KB,,
simple,consume_latency,24,577700,True,,1KB,,
simple,consume_latency,25,582800,True,,1KB,,
simple,consume_latency,26,566500,True,,1KB,,
simple,consume_latency,27,581200,True,,1KB,,
simple,consume_latency,28,588300,True,,1KB,,
simple,consume_latency,29,581900,True,,1KB,,
simple,consume_latency,30,588400,True,,1KB,,
simple,consume_latency,31,597700,True,,1KB,,
simple,consume_latency,32,602600,True,,1KB,,
simple,consume_latency,33,599800,True,,1KB,,
simple,consume_latency,34,598400,True,,1KB,,
simple,consume_latency,35,600000,True,,1KB,,
simple,consume_latency,36,582400,True,,1KB,,
simple,consume_latency,37,601900,True,,1KB,,
simple,consume_latency,38,597900,True,,1KB,,
simple,consume_latency,39,584700,True,,1KB,,
simple,consume_latency,40,598000,True,,1KB,,
simple,consume_latency,41,591800,True,,1KB,,
simple,consume_latency,42,539100,True,,1KB,,
simple,consume_latency,43,501000,True,,1KB,,
simple,consume_latency,44,574100,True,,1KB,,
simple,consume_latency,45,584300,True,,1KB,,
simple,consume_latency,46,742300,True,,1KB,,
simple,consume_latency,47,655100,True,,1KB,,
simple,consume_latency,48,596400,True,,1KB,,
simple,consume_latency,49,824300,True,,1KB,,
simple,consume_latency,0,600400,True,,2KB,,
simple,consume_latency,1,596700,True,,2KB,,
simple,consume_latency,2,574400,True,,2KB,,
simple,consume_latency,3,612400,True,,2KB,,
simple,consume_latency,4,606700,True,,2KB,,
simple,consume_latency,5,588400,True,,2KB,,
simple,consume_latency,6,602600,True,,2KB,,
simple,consume_latency,7,576400,True,,2KB,,
simple,consume_latency,8,600200,True,,2KB,,
simple,consume_latency,9,785300,True,,2KB,,
simple,consume_latency,10,610900,True,,2KB,,
simple,consume_latency,11,608100,True,,2KB,,
simple,consume_latency,12,602400,True,,2KB,,
simple,consume_latency,13,601000,True,,2KB,,
simple,consume_latency,14,619500,True,,2KB,,
simple,consume_latency,15,599400,True,,2KB,,
simple,consume_latency,16,596200,True,,2KB,,
simple,consume_latency,17,807700,True,,2KB,,
simple,consume_latency,18,677100,True,,2KB,,
simple,consume_latency,19,591400,True,,2KB,,
simple,consume_latency,20,602600,True,,2KB,,
simple,consume_latency,21,617500,True,,2KB,,
simple,consume_latency,22,607300,True,,2KB,,
simple,consume_latency,23,612000,True,,2KB,,
simple,consume_latency,24,595100,True,,2KB,,
simple,consume_latency,25,654000,True,,2KB,,
simple,consume_latency,26,612000,True,,2KB,,
simple,consume_latency,27,616200,True,,2KB,,
simple,consume_latency,28,570800,True,,2KB,,
simple,consume_latency,29,596500,True,,2KB,,
simple,consume_latency,30,628400,True,,2KB,,
simple,consume_latency,31,616500,True,,2KB,,
simple,consume_latency,32,596400,True,,2KB,,
simple,consume_latency,33,626300,True,,2KB,,
simple,consume_latency,34,655800,True,,2KB,,
simple,consume_latency,35,597100,True,,2KB,,
simple,consume_latency,36,600500,True,,2KB,,
simple,consume_latency,37,598000,True,,2KB,,
simple,consume_latency,38,582900,True,,2KB,,
simple,consume_latency,39,593300,True,,2KB,,
simple,consume_latency,40,592300,True,,2KB,,
simple,consume_latency,41,596800,True,,2KB,,
simple,consume_latency,42,584500,True,,2KB,,
simple,consume_latency,43,587900,True,,2KB,,
simple,consume_latency,44,596300,True,,2KB,,
simple,consume_latency,45,604600,True,,2KB,,
simple,consume_latency,46,607300,True,,2KB,,
simple,consume_latency,47,590900,True,,2KB,,
simple,consume_latency,48,593200,True,,2KB,,
simple,consume_latency,49,811700,True,,2KB,,
simple,publish_throughput,0,32150500,True,,256B,,
simple,publish_throughput,1,25342800,True,,256B,,
simple,publish_throughput,2,25951100,True,,256B,,
simple,publish_throughput,3,24199600,True,,256B,,
simple,publish_throughput,4,26727600,True,,256B,,
simple,publish_throughput,0,35947700,True,,1KB,,
simple,publish_throughput,1,28777400,True,,1KB,,
simple,publish_throughput,2,33209000,True,,1KB,,
simple,publish_throughput,3,27562900,True,,1KB,,
simple,publish_throughput,4,28508400,True,,1KB,,
simple,publish_throughput,0,35260100,True,,2KB,,
simple,publish_throughput,1,38978500,True,,2KB,,
simple,publish_throughput,2,28290800,True,,2KB,,
simple,publish_throughput,3,28429200,True,,2KB,,
simple,publish_throughput,4,28426400,True,,2KB,,
simple,consume_throughput,0,67272600,True,,256B,,
simple,consume_throughput,1,63767100,True,,256B,,
simple,consume_throughput,2,65539900,True,,256B,,
simple,consume_throughput,3,63060500,True,,256B,,
simple,consume_throughput,4,65427200,True,,256B,,
simple,consume_throughput,0,66079000,True,,1KB,,
simple,consume_throughput,1,66372300,True,,1KB,,
simple,consume_throughput,2,63597400,True,,1KB,,
simple,consume_throughput,3,65571000,True,,1KB,,
simple,consume_throughput,4,67482200,True,,1KB,,
simple,consume_throughput,0,66521200,True,,2KB,,
simple,consume_throughput,1,65941200,True,,2KB,,
simple,consume_throughput,2,63800200,True,,2KB,,
simple,consume_throughput,3,64587300,True,,2KB,,
simple,consume_throughput,4,64868800,True,,2KB,,
simple,consume_throughput_get,0,313016400,True,,256B,500.0,
simple,consume_throughput_get,1,316712300,True,,256B,500.0,
simple,consume_throughput_get,2,318128000,True,,256B,500.0,
simple,consume_throughput_get,3,312399200,True,,256B,500.0,
simple,consume_throughput_get,4,312390900,True,,256B,500.0,
simple,consume_throughput_get,0,316855500,True,,1KB,500.0,
simple,consume_throughput_get,1,312804900,True,,1KB,500.0,
simple,consume_throughput_get,2,334541800,True,,1KB,500.0,
simple,consume_throughput_get,3,333671600,True,,1KB,500.0,
simple,consume_throughput_get,4,315493200,True,,1KB,500.0,
simple,consume_throughput_get,0,327933500,True,,2KB,500.0,
simple,consume_throughput_get,1,316878400,True,,2KB,500.0,
simple,consume_throughput_get,2,310060500,True,,2KB,500.0,
simple,consume_throughput_get,3,319528800,True,,2KB,500.0,
simple,consume_throughput_get,4,312746600,True,,2KB,500.0,
simple,round_trip,0,2000700,True,,256B,,
simple,round_trip,1,2039800,True,,256B,,
simple,round_trip,2,2098300,True,,256B,,
simple,round_trip,3,1994500,True,,256B,,
simple,round_trip,4,1935900,True,,256B,,
simple,round_trip,5,1857300,True,,256B,,
simple,round_trip,6,1873500,True,,256B,,
simple,round_trip,7,1992300,True,,256B,,
simple,round_trip,8,2024100,True,,256B,,
simple,round_trip,9,1963900,True,,256B,,
simple,round_trip,10,1875000,True,,256B,,
simple,round_trip,11,2065400,True,,256B,,
simple,round_trip,12,1934300,True,,256B,,
simple,round_trip,13,1859500,True,,256B,,
simple,round_trip,14,1924500,True,,256B,,
simple,round_trip,15,2077300,True,,256B,,
simple,round_trip,16,2119000,True,,256B,,
simple,round_trip,17,1916100,True,,256B,,
simple,round_trip,18,2078200,True,,256B,,
simple,round_trip,19,1913300,True,,256B,,
simple,round_trip,20,1918400,True,,256B,,
simple,round_trip,21,2137600,True,,256B,,
simple,round_trip,22,2103500,True,,256B,,
simple,round_trip,23,1929700,True,,256B,,
simple,round_trip,24,1869900,True,,256B,,
simple,round_trip,25,1947600,True,,256B,,
simple,round_trip,26,1983400,True,,256B,,
simple,round_trip,27,1978600,True,,256B,,
simple,round_trip,28,2396000,True,,256B,,
simple,round_trip,29,2021500,True,,256B,,
simple,round_trip,30,1866900,True,,256B,,
simple,round_trip,31,1870300,True,,256B,,
simple,round_trip,32,1944400,True,,256B,,
simple,round_trip,33,1869100,True,,256B,,
simple,round_trip,34,1849900,True,,256B,,
simple,round_trip,35,2068900,True,,256B,,
simple,round_trip,36,2039100,True,,256B,,
simple,round_trip,37,1817300,True,,256B,,
simple,round_trip,38,1856100,True,,256B,,
simple,round_trip,39,2083800,True,,256B,,
simple,round_trip,40,1850800,True,,256B,,
simple,round_trip,41,1793500,True,,256B,,
simple,round_trip,42,1800600,True,,256B,,
simple,round_trip,43,2071400,True,,256B,,
simple,round_trip,44,1912000,True,,256B,,
simple,round_trip,45,1980900,True,,256B,,
simple,round_trip,46,1982400,True,,256B,,
simple,round_trip,47,1938100,True,,256B,,
simple,round_trip,48,1819500,True,,256B,,
simple,round_trip,49,1819400,True,,256B,,
simple,round_trip,0,1780200,True,,1KB,,
simple,round_trip,1,1963400,True,,1KB,,
simple,round_trip,2,1937400,True,,1KB,,
simple,round_trip,3,1851900,True,,1KB,,
simple,round_trip,4,1804500,True,,1KB,,
simple,round_trip,5,1933700,True,,1KB,,
simple,round_trip,6,1843200,True,,1KB,,
simple,round_trip,7,1947100,True,,1KB,,
simple,round_trip,8,1777800,True,,1KB,,
simple,round_trip,9,2055600,True,,1KB,,
simple,round_trip,10,1859300,True,,1KB,,
simple,round_trip,11,1867400,True,,1KB,,
simple,round_trip,12,1868500,True,,1KB,,
simple,round_trip,13,1857700,True,,1KB,,
simple,round_trip,14,1836100,True,,1KB,,
simple,round_trip,15,2019500,True,,1KB,,
simple,round_trip,16,1957100,True,,1KB,,
simple,round_trip,17,1820800,True,,1KB,,
simple,round_trip,18,1791400,True,,1KB,,
simple,round_trip,19,1891600,True,,1KB,,
simple,round_trip,20,1847700,True,,1KB,,
simple,round_trip,21,1934900,True,,1KB,,
simple,round_trip,22,1830400,True,,1KB,,
simple,round_trip,23,2193100,True,,1KB,,
simple,round_trip,24,2021300,True,,1KB,,
simple,round_trip,25,1780700,True,,1KB,,
simple,round_trip,26,1877700,True,,1KB,,
simple,round_trip,27,1847600,True,,1KB,,
simple,round_trip,28,1754700,True,,1KB,,
simple,round_trip,29,1854000,True,,1KB,,
simple,round_trip,30,1832400,True,,1KB,,
simple,round_trip,31,2044000,True,,1KB,,
simple,round_trip,32,1976200,True,,1KB,,
simple,round_trip,33,1785600,True,,1KB,,
simple,round_trip,34,1993800,True,,1KB,,
simple,round_trip,35,1937600,True,,1KB,,
simple,round_trip,36,2001100,True,,1KB,,
simple,round_trip,37,2010800,True,,1KB,,
simple,round_trip,38,1906900,True,,1KB,,
simple,round_trip,39,2031800,True,,1KB,,
simple,round_trip,40,1825000,True,,1KB,,
simple,round_trip,41,1834300,True,,1KB,,
simple,round_trip,42,1939300,True,,1KB,,
simple,round_trip,43,1917900,True,,1KB,,
simple,round_trip,44,1815100,True,,1KB,,
simple,round_trip,45,1808000,True,,1KB,,
simple,round_trip,46,1835800,True,,1KB,,
simple,round_trip,47,1990900,True,,1KB,,
simple,round_trip,48,1908400,True,,1KB,,
simple,round_trip,49,1888000,True,,1KB,,
simple,round_trip,0,2024400,True,,2KB,,
simple,round_trip,1,1881800,True,,2KB,,
simple,round_trip,2,1920000,True,,2KB,,
simple,round_trip,3,2078000,True,,2KB,,
simple,round_trip,4,2073400,True,,2KB,,
simple,round_trip,5,2248600,True,,2KB,,
simple,round_trip,6,1781500,True,,2KB,,
simple,round_trip,7,1993900,True,,2KB,,
simple,round_trip,8,1930900,True,,2KB,,
simple,round_trip,9,1821800,True,,2KB,,
simple,round_trip,10,1900700,True,,2KB,,
simple,round_trip,11,2145800,True,,2KB,,
simple,round_trip,12,1925700,True,,2KB,,
simple,round_trip,13,1856800,True,,2KB,,
simple,round_trip,14,2106200,True,,2KB,,
simple,round_trip,15,1956600,True,,2KB,,
simple,round_trip,16,2023700,True,,2KB,,
simple,round_trip,17,1908100,True,,2KB,,
simple,round_trip,18,1893100,True,,2KB,,
simple,round_trip,19,2032400,True,,2KB,,
simple,round_trip,20,1821600,True,,2KB,,
simple,round_trip,21,1907400,True,,2KB,,
simple,round_trip,22,1949200,True,,2KB,,
simple,round_trip,23,2001400,True,,2KB,,
simple,round_trip,24,1852000,True,,2KB,,
simple,round_trip,25,2059600,True,,2KB,,
simple,round_trip,26,2085800,True,,2KB,,
simple,round_trip,27,2094400,True,,2KB,,
simple,round_trip,28,1859600,True,,2KB,,
simple,round_trip,29,1905000,True,,2KB,,
simple,round_trip,30,1830900,True,,2KB,,
simple,round_trip,31,1854600,True,,2KB,,
simple,round_trip,32,1804800,True,,2KB,,
simple,round_trip,33,1781200,True,,2KB,,
simple,round_trip,34,1863100,True,,2KB,,
simple,round_trip,35,1898200,True,,2KB,,
simple,round_trip,36,2376100,True,,2KB,,
simple,round_trip,37,1861700,True,,2KB,,
simple,round_trip,38,1882500,True,,2KB,,
simple,round_trip,39,1855500,True,,2KB,,
simple,round_trip,40,1891000,True,,2KB,,
simple,round_trip,41,1775100,True,,2KB,,
simple,round_trip,42,1857700,True,,2KB,,
simple,round_trip,43,2050100,True,,2KB,,
simple,round_trip,44,1887200,True,,2KB,,
simple,round_trip,45,1810500,True,,2KB,,
simple,round_trip,46,2202400,True,,2KB,,
simple,round_trip,47,2045100,True,,2KB,,
simple,round_trip,48,1980200,True,,2KB,,
simple,round_trip,49,1818900,True,,2KB,,
simple,concurrent_publish,0,28359800,True,,1KB,,1.0
simple,concurrent_publish,1,35308800,True,,1KB,,1.0
simple,concurrent_publish,2,38609000,True,,1KB,,1.0
simple,concurrent_publish,3,38966300,True,,1KB,,1.0
simple,concurrent_publish,4,47794100,True,,1KB,,1.0
simple,concurrent_publish,0,58994100,True,,1KB,,2.0
simple,concurrent_publish,1,55440900,True,,1KB,,2.0
simple,concurrent_publish,2,37805100,True,,1KB,,2.0
simple,concurrent_publish,3,40706400,True,,1KB,,2.0
simple,concurrent_publish,4,36454800,True,,1KB,,2.0
simple,concurrent_publish,0,60391600,True,,1KB,,4.0
simple,concurrent_publish,1,74433800,True,,1KB,,4.0
simple,concurrent_publish,2,65255400,True,,1KB,,4.0
simple,concurrent_publish,3,53776400,True,,1KB,,4.0
simple,concurrent_publish,4,52961100,True,,1KB,,4.0
simple,concurrent_publish,0,59636400,True,,1KB,,8.0
simple,concurrent_publish,1,53408300,True,,1KB,,8.0
simple,concurrent_publish,2,53577900,True,,1KB,,8.0
simple,concurrent_publish,3,52577700,True,,1KB,,8.0
simple,concurrent_publish,4,49759500,True,,1KB,,8.0
simple,concurrent_publish,0,45891800,True,,1KB,,16.0
simple,concurrent_publish,1,52699700,True,,1KB,,16.0
simple,concurrent_publish,2,48824900,True,,1KB,,16.0
simple,concurrent_publish,3,47926000,True,,1KB,,16.0
simple,concurrent_publish,4,50115400,True,,1KB,,16.0
simple,concurrent_publish,0,47936400,True,,1KB,,32.0
simple,concurrent_publish,1,45765500,True,,1KB,,32.0
simple,concurrent_publish,2,49344500,True,,1KB,,32.0
simple,concurrent_publish,3,46759100,True,,1KB,,32.0
simple,concurrent_publish,4,41506300,True,,1KB,,32.0
simple,concurrent_publish,0,42255400,True,,1KB,,64.0
simple,concurrent_publish,1,45503800,True,,1KB,,64.0
simple,concurrent_publish,2,50898900,True,,1KB,,64.0
simple,concurrent_publish,3,45111200,True,,1KB,,64.0
simple,concurrent_publish,4,40941100,True,,1KB,,64.0
simple,concurrent_consume,0,67311800,True,,1KB,,1.0
simple,concurrent_consume,1,75835300,True,,1KB,,1.0
simple,concurrent_consume,2,66775700,True,,1KB,,1.0
simple,concurrent_consume,3,64415200,True,,1KB,,1.0
simple,concurrent_consume,4,75416800,True,,1KB,,1.0
simple,concurrent_consume,0,145952200,True,,1KB,,2.0
simple,concurrent_consume,1,144702200,True,,1KB,,2.0
simple,concurrent_consume,2,144220200,True,,1KB,,2.0
simple,concurrent_consume,3,145900200,True,,1KB,,2.0
simple,concurrent_consume,4,147159100,True,,1KB,,2.0
simple,concurrent_consume,0,138891300,True,,1KB,,4.0
simple,concurrent_consume,1,139126300,True,,1KB,,4.0
simple,concurrent_consume,2,138178300,True,,1KB,,4.0
simple,concurrent_consume,3,143056400,True,,1KB,,4.0
simple,concurrent_consume,4,186255500,True,,1KB,,4.0
simple,concurrent_consume,0,150533500,True,,1KB,,8.0
simple,concurrent_consume,1,147060700,True,,1KB,,8.0
simple,concurrent_consume,2,145726400,True,,1KB,,8.0
simple,concurrent_consume,3,143362400,True,,1KB,,8.0
simple,concurrent_consume,4,145375000,True,,1KB,,8.0
simple,concurrent_consume,0,110157700,True,,1KB,,16.0
simple,concurrent_consume,1,108843300,True,,1KB,,16.0
simple,concurrent_consume,2,106531400,True,,1KB,,16.0
simple,concurrent_consume,3,109485300,True,,1KB,,16.0
simple,concurrent_consume,4,106402000,True,,1KB,,16.0
simple,concurrent_consume,0,119861000,True,,1KB,,32.0
simple,concurrent_consume,1,158671600,True,,1KB,,32.0
simple,concurrent_consume,2,154776000,True,,1KB,,32.0
simple,concurrent_consume,3,113857200,True,,1KB,,32.0
simple,concurrent_consume,4,150420300,True,,1KB,,32.0
simple,concurrent_consume,0,142699100,True,,1KB,,64.0
simple,concurrent_consume,1,149261500,True,,1KB,,64.0
simple,concurrent_consume,2,167674200,True,,1KB,,64.0
simple,concurrent_consume,3,130983300,True,,1KB,,64.0
simple,concurrent_consume,4,167190100,True,,1KB,,64.0
hybrid,publish_latency,0,759200,True,,256B,,
hybrid,publish_latency,1,714400,True,,256B,,
hybrid,publish_latency,2,590700,True,,256B,,
hybrid,publish_latency,3,729300,True,,256B,,
hybrid,publish_latency,4,606900,True,,256B,,
hybrid,publish_latency,5,630600,True,,256B,,
hybrid,publish_latency,6,559800,True,,256B,,
hybrid,publish_latency,7,580100,True,,256B,,
hybrid,publish_latency,8,579900,True,,256B,,
hybrid,publish_latency,9,615300,True,,256B,,
hybrid,publish_latency,10,574300,True,,256B,,
hybrid,publish_latency,11,615400,True,,256B,,
hybrid,publish_latency,12,581900,True,,256B,,
hybrid,publish_latency,13,564400,True,,256B,,
hybrid,publish_latency,14,567300,True,,256B,,
