client,benchmark,iteration,value_ns,success,error,param_size,param_concurrency
aio-pika,consume_latency,41,600100,True,,1KB,
aio-pika,consume_latency,42,592100,True,,1KB,
aio-pika,consume_latency,43,578700,True,,1KB,
aio-pika,consume_latency,44,603300,True,,1KB,
aio-pika,consume_latency,45,642300,True,,1KB,
aio-pika,consume_latency,46,748800,True,,1KB,
aio-pika,consume_latency,47,620100,True,,1KB,
aio-pika,consume_latency,48,631500,True,,1KB,
aio-pika,consume_latency,49,956600,True,,1KB,
aio-pika,publish_throughput,0,2998041300,True,,256B,
aio-pika,publish_throughput,1,2864236500,True,,256B,
aio-pika,publish_throughput,0,2926356200,True,,1KB,
aio-pika,publish_throughput,1,2936682900,True,,1KB,
aio-pika,consume_throughput,0,32012718000,True,,256B,
aio-pika,consume_throughput,1,33214556000,True,,256B,
aio-pika,consume_throughput,0,33046896300,True,,1KB,
aio-pika,consume_throughput,1,33070049300,True,,1KB,
aio-pika,round_trip,0,1252100,True,,256B,
aio-pika,round_trip,1,1139000,True,,256B,
aio-pika,round_trip,2,1145700,True,,256B,
aio-pika,round_trip,3,1235800,True,,256B,
aio-pika,round_trip,4,1328400,True,,256B,
aio-pika,round_trip,5,1167500,True,,256B,
aio-pika,round_trip,6,1151800,True,,256B,
aio-pika,round_trip,7,1104900,True,,256B,
aio-pika,round_trip,8,1226700,True,,256B,
aio-pika,round_trip,9,1164300,True,,256B,
aio-pika,round_trip,10,1262900,True,,256B,
aio-pika,round_trip,11,1230700,True,,256B,
aio-pika,round_trip,12,1421700,True,,256B,
aio-pika,round_trip,13,1491700,True,,256B,
aio-pika,round_trip,14,1223000,True,,256B,
aio-pika,round_trip,15,1329300,True,,256B,
aio-pika,round_trip,16,1353400,True,,256B,
aio-pika,round_trip,17,1239900,True,,256B,
aio-pika,round_trip,18,1296300,True,,256B,
aio-pika,round_trip,19,1305500,True,,256B,
aio-pika,round_trip,20,1413300,True,,256B,
aio-pika,round_trip,21,1418100,True,,256B,
aio-pika,round_trip,22,1211000,True,,256B,
aio-pika,round_trip,23,1251300,True,,256B,
aio-pika,round_trip,24,1428500,True,,256B,
aio-pika,round_trip,25,1576000,True,,256B,
aio-pika,round_trip,26,1326800,True,,256B,
aio-pika,round_trip,27,1218200,True,,256B,
aio-pika,round_trip,28,1235700,True,,256B,
aio-pika,round_trip,29,1188400,True,,256B,
aio-pika,round_trip,30,1215500,True,,256B,
aio-pika,round_trip,31,1646400,True,,256B,
aio-pika,round_trip,32,1185800,True,,256B,
aio-pika,round_trip,33,1204300,True,,256B,
aio-pika,round_trip,34,1207100,True,,256B,
aio-pika,round_trip,35,1237300,True,,256B,
aio-pika,round_trip,36,1527200,True,,256B,
aio-pika,round_trip,37,1490600,True,,256B,
aio-pika,round_trip,38,1231800,True,,256B,
aio-pika,round_trip,39,1209200,True,,256B,
aio-pika,round_trip,40,1203500,True,,256B,
aio-pika,round_trip,41,1629700,True,,256B,
aio-pika,round_trip,42,1296800,True,,256B,
aio-pika,round_trip,43,1358200,True,,256B,
aio-pika,round_trip,44,1209800,True,,256B,
aio-pika,round_trip,45,1184500,True,,256B,
aio-pika,round_trip,46,1200600,True,,256B,
aio-pika,round_trip,47,1445200,True,,256B,
aio-pika,round_trip,48,1211300,True,,256B,
aio-pika,round_trip,49,1227700,True,,256B,
aio-pika,round_trip,0,1231300,True,,1KB,
aio-pika,round_trip,1,1384400,True,,1KB,
aio-pika,round_trip,2,1202000,True,,1KB,
aio-pika,round_trip,3,1204200,True,,1KB,
aio-pika,round_trip,4,1692100,True,,1KB,
aio-pika,round_trip,5,1472300,True,,1KB,
aio-pika,round_trip,6,1195600,True,,1KB,
aio-pika,round_trip,7,1119900,True,,1KB,
aio-pika,round_trip,8,1111900,True,,1KB,
aio-pika,round_trip,9,1183700,True,,1KB,
aio-pika,round_trip,10,1348000,True,,1KB,
aio-pika,round_trip,11,1204100,True,,1KB,
aio-pika,round_trip,12,1107400,True,,1KB,
aio-pika,round_trip,13,1098900,True,,1KB,
aio-pika,round_trip,14,1197800,True,,1KB,
aio-pika,round_trip,15,1501100,True,,1KB,
aio-pika,round_trip,16,1213300,True,,1KB,
aio-pika,round_trip,17,1230700,True,,1KB,
aio-pika,round_trip,18,1307800,True,,1KB,
aio-pika,round_trip,19,1186500,True,,1KB,
aio-pika,round_trip,20,1180900,True,,1KB,
aio-pika,round_trip,21,1391500,True,,1KB,
aio-pika,round_trip,22,1239800,True,,1KB,
aio-pika,round_trip,23,1198900,True,,1KB,
aio-pika,round_trip,24,1235000,True,,1KB,
aio-pika,round_trip,25,1190000,True,,1KB,
aio-pika,round_trip,26,1489000,True,,1KB,
aio-pika,round_trip,27,1353400,True,,1KB,
aio-pika,round_trip,28,1187100,True,,1KB,
aio-pika,round_trip,29,1219200,True,,1KB,
aio-pika,round_trip,30,1228800,True,,1KB,
aio-pika,round_trip,31,1531100,True,,1KB,
aio-pika,round_trip,32,1381400,True,,1KB,
aio-pika,round_trip,33,1233300,True,,1KB,
aio-pika,round_trip,34,1204500,True,,1KB,
aio-pika,round_trip,35,1385900,True,,1KB,
aio-pika,round_trip,36,1257600,True,,1KB,
aio-pika,round_trip,37,1656600,True,,1KB,
aio-pika,round_trip,38,1220800,True,,1KB,
aio-pika,round_trip,39,1189800,True,,1KB,
aio-pika,round_trip,40,1153700,True,,1KB,
aio-pika,round_trip,41,1202600,True,,1KB,
aio-pika,round_trip,42,1864900,True,,1KB,
aio-pika,round_trip,43,1425000,True,,1KB,
aio-pika,round_trip,44,1228600,True,,1KB,
aio-pika,round_trip,45,1243400,True,,1KB,
aio-pika,round_trip,46,1209400,True,,1KB,
aio-pika,round_trip,47,1652200,True,,1KB,
aio-pika,round_trip,48,1537600,True,,1KB,
aio-pika,round_trip,49,1223300,True,,1KB,
aio-pika,concurrent_publish,0,2865630800,True,,1KB,1.0
aio-pika,concurrent_publish,1,2994662300,True,,1KB,1.0
aio-pika,concurrent_publish,0,2701182400,True,,1KB,4.0
aio-pika,concurrent_publish,1,2674360800,True,,1KB,4.0
aio-pika,concurrent_publish,0,2815169200,True,,1KB,16.0
aio-pika,concurrent_publish,1,2953186100,True,,1KB,16.0
aio-pika,concurrent_consume,0,32961107800,True,,1KB,1.0
aio-pika,concurrent_consume,1,33090513000,True,,1KB,1.0
aio-pika,concurrent_consume,0,33593559500,True,,1KB,4.0
aio-pika,concurrent_consume,1,33621436000,True,,1KB,4.0
aio-pika,concurrent_consume,0,33562386600,True,,1KB,16.0
aio-pika,concurrent_consume,1,33516057800,True,,1KB,16.0
