client,benchmark,iteration,value_ns,success,error,param_size,param_messages,param_concurrency
hybrid,publish_latency,14,570600,True,,256B,,
hybrid,publish_latency,15,562700,True,,256B,,
hybrid,publish_latency,16,579500,True,,256B,,
hybrid,publish_latency,17,594500,True,,256B,,
hybrid,publish_latency,18,622100,True,,256B,,
hybrid,publish_latency,19,561500,True,,256B,,
hybrid,publish_latency,20,567700,True,,256B,,
hybrid,publish_latency,21,552300,True,,256B,,
hybrid,publish_latency,22,558200,True,,256B,,
hybrid,publish_latency,23,561200,True,,256B,,
hybrid,publish_latency,24,563800,True,,256B,,
hybrid,publish_latency,25,621500,True,,256B,,
hybrid,publish_latency,26,538300,True,,256B,,
hybrid,publish_latency,27,564400,True,,256B,,
hybrid,publish_latency,28,928700,True,,256B,,
hybrid,publish_latency,29,627600,True,,256B,,
hybrid,publish_latency,30,578900,True,,256B,,
hybrid,publish_latency,31,600400,True,,256B,,
hybrid,publish_latency,32,558400,True,,256B,,
hybrid,publish_latency,33,610200,True,,256B,,
hybrid,publish_latency,34,557500,True,,256B,,
hybrid,publish_latency,35,615500,True,,256B,,
hybrid,publish_latency,36,547500,True,,256B,,
hybrid,publish_latency,37,579300,True,,256B,,
hybrid,publish_latency,38,635000,True,,256B,,
hybrid,publish_latency,39,657700,True,,256B,,
hybrid,publish_latency,40,713800,True,,256B,,
hybrid,publish_latency,41,551400,True,,256B,,
hybrid,publish_latency,42,564100,True,,256B,,
hybrid,publish_latency,43,565100,True,,256B,,
hybrid,publish_latency,44,549500,True,,256B,,
hybrid,publish_latency,45,586200,True,,256B,,
hybrid,publish_latency,46,571200,True,,256B,,
hybrid,publish_latency,47,516800,True,,256B,,
hybrid,publish_latency,48,541600,True,,256B,,
hybrid,publish_latency,49,515300,True,,256B,,
hybrid,publish_latency,0,707600,True,,1KB,,
hybrid,publish_latency,1,670900,True,,1KB,,
hybrid,publish_latency,2,605000,True,,1KB,,
hybrid,publish_latency,3,713400,True,,1KB,,
hybrid,publish_latency,4,1018800,True,,1KB,,
hybrid,publish_latency,5,621300,True,,1KB,,
hybrid,publish_latency,6,622700,True,,1KB,,
hybrid,publish_latency,7,590000,True,,1KB,,
hybrid,publish_latency,8,559500,True,,1KB,,
hybrid,publish_latency,9,596200,True,,1KB,,
hybrid,publish_latency,10,591900,True,,1KB,,
hybrid,publish_latency,11,598600,True,,1KB,,
hybrid,publish_latency,12,587600,True,,1KB,,
hybrid,publish_latency,13,583300,True,,1KB,,
hybrid,publish_latency,14,603800,True,,1KB,,
hybrid,publish_latency,15,623600,True,,1KB,,
hybrid,publish_latency,16,585700,True,,1KB,,
hybrid,publish_latency,17,583900,True,,1KB,,
hybrid,publish_latency,18,569000,True,,1KB,,
hybrid,publish_latency,19,584800,True,,1KB,,
hybrid,publish_latency,20,582600,True,,1KB,,
hybrid,publish_latency,21,589500,True,,1KB,,
hybrid,publish_latency,22,588400,True,,1KB,,
hybrid,publish_latency,23,617200,True,,1KB,,
hybrid,publish_latency,24,590500,True,,1KB,,
hybrid,publish_latency,25,626300,True,,1KB,,
hybrid,publish_latency,26,820000,True,,1KB,,
hybrid,publish_latency,27,572700,True,,1KB,,
hybrid,publish_latency,28,594400,True,,1KB,,
hybrid,publish_latency,29,607300,True,,1KB,,
hybrid,publish_latency,30,588600,True,,1KB,,
hybrid,publish_latency,31,595100,True,,1KB,,
hybrid,publish_latency,32,608300,True,,1KB,,
hybrid,publish_latency,33,596600,True,,1KB,,
hybrid,publish_latency,34,588100,True,,1KB,,
hybrid,publish_latency,35,586400,True,,1KB,,
hybrid,publish_latency,36,560700,True,,1KB,,
hybrid,publish_latency,37,716900,True,,1KB,,
hybrid,publish_latency,38,676900,True,,1KB,,
hybrid,publish_latency,39,655900,True,,1KB,,
hybrid,publish_latency,40,591800,True,,1KB,,
hybrid,publish_latency,41,615000,True,,1KB,,
hybrid,publish_latency,42,591500,True,,1KB,,
hybrid,publish_latency,43,621200,True,,1KB,,
hybrid,publish_latency,44,607700,True,,1KB,,
hybrid,publish_latency,45,611300,True,,1KB,,
hybrid,publish_latency,46,637200,True,,1KB,,
hybrid,publish_latency,47,597100,True,,1KB,,
hybrid,publish_latency,48,614000,True,,1KB,,
hybrid,publish_latency,49,632400,True,,1KB,,
hybrid,publish_latency,0,605900,True,,2KB,,
hybrid,publish_latency,1,683600,True,,2KB,,
hybrid,publish_latency,2,626400,True,,2KB,,
hybrid,publish_latency,3,604000,True,,2KB,,
hybrid,publish_latency,4,572900,True,,2KB,,
hybrid,publish_latency,5,603900,True,,2KB,,
hybrid,publish_latency,6,590700,True,,2KB,,
hybrid,publish_latency,7,588200,True,,2KB,,
hybrid,publish_latency,8,582500,True,,2KB,,
hybrid,publish_latency,9,592200,True,,2KB,,
hybrid,publish_latency,10,581800,True,,2KB,,
hybrid,publish_latency,11,568200,True,,2KB,,
hybrid,publish_latency,12,611500,True,,2KB,,
hybrid,publish_latency,13,620800,True,,2KB,,
hybrid,publish_latency,14,643200,True,,2KB,,
hybrid,publish_latency,15,578200,True,,2KB,,
hybrid,publish_latency,16,577000,True,,2KB,,
hybrid,publish_latency,17,679000,True,,2KB,,
hybrid,publish_latency,18,599900,True,,2KB,,
hybrid,publish_latency,19,622100,True,,2KB,,
hybrid,publish_latency,20,624500,True,,2KB,,
hybrid,publish_latency,21,566500,True,,2KB,,
hybrid,publish_latency,22,583900,True,,2KB,,
hybrid,publish_latency,23,678000,True,,2KB,,
hybrid,publish_latency,24,604100,True,,2KB,,
hybrid,publish_latency,25,591500,True,,2KB,,
hybrid,publish_latency,26,605300,True,,2KB,,
hybrid,publish_latency,27,610600,True,,2KB,,
hybrid,publish_latency,28,575300,True,,2KB,,
hybrid,publish_latency,29,581300,True,,2KB,,
hybrid,publish_latency,30,622800,True,,2KB,,
hybrid,publish_latency,31,578200,True,,2KB,,
hybrid,publish_latency,32,594300,True,,2KB,,
hybrid,publish_latency,33,595200,True,,2KB,,
hybrid,publish_latency,34,590600,True,,2KB,,
hybrid,publish_latency,35,864000,True,,2KB,,
hybrid,publish_latency,36,612700,True,,2KB,,
hybrid,publish_latency,37,582300,True,,2KB,,
hybrid,publish_latency,38,605200,True,,2KB,,
hybrid,publish_latency,39,587500,True,,2KB,,
hybrid,publish_latency,40,611000,True,,2KB,,
hybrid,publish_latency,41,598300,True,,2KB,,
hybrid,publish_latency,42,616500,True,,2KB,,
hybrid,publish_latency,43,644800,True,,2KB,,
hybrid,publish_latency,44,604500,True,,2KB,,
hybrid,publish_latency,45,579300,True,,2KB,,
hybrid,publish_latency,46,620100,True,,2KB,,
hybrid,publish_latency,47,630300,True,,2KB,,
hybrid,publish_latency,48,634300,True,,2KB,,
hybrid,publish_latency,49,620100,True,,2KB,,
hybrid,consume_latency,0,722200,True,,256B,,
hybrid,consume_latency,1,643900,True,,256B,,
hybrid,consume_latency,2,631800,True,,256B,,
hybrid,consume_latency,3,665200,True,,256B,,
hybrid,consume_latency,4,613200,True,,256B,,
hybrid,consume_latency,5,628800,True,,256B,,
hybrid,consume_latency,6,683800,True,,256B,,
hybrid,consume_latency,7,597100,True,,256B,,
hybrid,consume_latency,8,645900,True,,256B,,
hybrid,consume_latency,9,644600,True,,256B,,
hybrid,consume_latency,10,634000,True,,256B,,
hybrid,consume_latency,11,715000,True,,256B,,
hybrid,consume_latency,12,656400,True,,256B,,
hybrid,consume_latency,13,651200,True,,256B,,
hybrid,consume_latency,14,664400,True,,256B,,
hybrid,consume_latency,15,606800,True,,256B,,
hybrid,consume_latency,16,692300,True,,256B,,
hybrid,consume_latency,17,631600,True,,256B,,
hybrid,consume_latency,18,670900,True,,256B,,
hybrid,consume_latency,19,688700,True,,256B,,
hybrid,consume_latency,20,651400,True,,256B,,
hybrid,consume_latency,21,778300,True,,256B,,
hybrid,consume_latency,22,659800,True,,256B,,
hybrid,consume_latency,23,641000,True,,256B,,
hybrid,consume_latency,24,663900,True,,256B,,
hybrid,consume_latency,25,630100,True,,256B,,
hybrid,consume_latency,26,597300,True,,256B,,
hybrid,consume_latency,27,599200,True,,256B,,
hybrid,consume_latency,28,606200,True,,256B,,
hybrid,consume_latency,29,664800,True,,256B,,
hybrid,consume_latency,30,588700,True,,256B,,
hybrid,consume_latency,31,607000,True,,256B,,
hybrid,consume_latency,32,666700,True,,256B,,
hybrid,consume_latency,33,730800,True,,256B,,
hybrid,consume_latency,34,614300,True,,256B,,
hybrid,consume_latency,35,715000,True,,256B,,
hybrid,consume_latency,36,593100,True,,256B,,
hybrid,consume_latency,37,623200,True,,256B,,
hybrid,consume_latency,38,632700,True,,256B,,
hybrid,consume_latency,39,703700,True,,256B,,
hybrid,consume_latency,40,621100,True,,256B,,
hybrid,consume_latency,41,636100,True,,256B,,
hybrid,consume_latency,42,809300,True,,256B,,
hybrid,consume_latency,43,682300,True,,256B,,
hybrid,consume_latency,44,717300,True,,256B,,
hybrid,consume_latency,45,674000,True,,256B,,
hybrid,consume_latency,46,619200,True,,256B,,
hybrid,consume_latency,47,638900,True,,256B,,
hybrid,consume_latency,48,642800,True,,256B,,
hybrid,consume_latency,49,829100,True,,256B,,
hybrid,consume_latency,0,632700,True,,1KB,,
hybrid,consume_latency,1,586200,True,,1KB,,
hybrid,consume_latency,2,611300,True,,1KB,,
hybrid,consume_latency,3,635200,True,,1KB,,
hybrid,consume_latency,4,790500,True,,1KB,,
hybrid,consume_latency,5,650700,True,,1KB,,
hybrid,consume_latency,6,610100,True,,1KB,,
hybrid,consume_latency,7,999800,True,,1KB,,
hybrid,consume_latency,8,654300,True,,1KB,,
hybrid,consume_latency,9,601700,True,,1KB,,
hybrid,consume_latency,10,641400,True,,1KB,,
hybrid,consume_latency,11,640400,True,,1KB,,
hybrid,consume_latency,12,595200,True,,1KB,,
hybrid,consume_latency,13,648700,True,,1KB,,
hybrid,consume_latency,14,831100,True,,1KB,,
hybrid,consume_latency,15,616100,True,,1KB,,
hybrid,consume_latency,16,624300,True,,1KB,,
hybrid,consume_latency,17,589800,True,,1KB,,
hybrid,consume_latency,18,623200,True,,1KB,,
hybrid,consume_latency,19,667800,True,,1KB,,
hybrid,consume_latency,20,610100,True,,1KB,,
hybrid,consume_latency,21,648300,True,,1KB,,
hybrid,consume_latency,22,644200,True,,1KB,,
hybrid,consume_latency,23,660700,True,,1KB,,
hybrid,consume_latency,24,616200,True,,1KB,,
hybrid,consume_latency,25,710800,True,,1KB,,
hybrid,consume_latency,26,651400,True,,1KB,,
hybrid,consume_latency,27,603600,True,,1KB,,
hybrid,consume_latency,28,612700,True,,1KB,,
hybrid,consume_latency,29,650200,True,,1KB,,
hybrid,consume_latency,30,687700,True,,1KB,,
hybrid,consume_latency,31,626900,True,,1KB,,
hybrid,consume_latency,32,606300,True,,1KB,,
hybrid,consume_latency,33,647400,True,,1KB,,
hybrid,consume_latency,34,610600,True,,1KB,,
hybrid,consume_latency,35,644200,True,,1KB,,
hybrid,consume_latency,36,698600,True,,1KB,,
hybrid,consume_latency,37,646200,True,,1KB,,
hybrid,consume_latency,38,668000,True,,1KB,,
hybrid,consume_latency,39,629300,True,,1KB,,
hybrid,consume_latency,40,589900,True,,1KB,,
hybrid,consume_latency,41,774300,True,,1KB,,
hybrid,consume_latency,42,591300,True,,1KB,,
hybrid,consume_latency,43,570700,True,,1KB,,
hybrid,consume_latency,44,795800,True,,1KB,,
hybrid,consume_latency,45,921300,True,,1KB,,
hybrid,consume_latency,46,690700,True,,1KB,,
hybrid,consume_latency,47,735300,True,,1KB,,
hybrid,consume_latency,48,616200,True,,1KB,,
hybrid,consume_latency,49,938100,True,,1KB,,
hybrid,consume_latency,0,667500,True,,2KB,,
hybrid,consume_latency,1,648900,True,,2KB,,
hybrid,consume_latency,2,577900,True,,2KB,,
hybrid,consume_latency,3,590100,True,,2KB,,
hybrid,consume_latency,4,600600,True,,2KB,,
hybrid,consume_latency,5,609500,True,,2KB,,
hybrid,consume_latency,6,643900,True,,2KB,,
hybrid,consume_latency,7,614600,True,,2KB,,
hybrid,consume_latency,8,631000,True,,2KB,,
hybrid,consume_latency,9,693100,True,,2KB,,
hybrid,consume_latency,10,610000,True,,2KB,,
hybrid,consume_latency,11,586100,True,,2KB,,
hybrid,consume_latency,12,573600,True,,2KB,,
hybrid,consume_latency,13,619700,True,,2KB,,
hybrid,consume_latency,14,622000,True,,2KB,,
hybrid,consume_latency,15,619400,True,,2KB,,
hybrid,consume_latency,16,592600,True,,2KB,,
hybrid,consume_latency,17,564800,True,,2KB,,
hybrid,consume_latency,18,599600,True,,2KB,,
hybrid,consume_latency,19,646600,True,,2KB,,
hybrid,consume_latency,20,814800,True,,2KB,,
hybrid,consume_latency,21,610600,True,,2KB,,
hybrid,consume_latency,22,617600,True,,2KB,,
hybrid,consume_latency,23,590800,True,,2KB,,
hybrid,consume_latency,24,583200,True,,2KB,,
hybrid,consume_latency,25,581200,True,,2KB,,
hybrid,consume_latency,26,619500,True,,2KB,,
hybrid,consume_latency,27,590100,True,,2KB,,
hybrid,consume_latency,28,652000,True,,2KB,,
hybrid,consume_latency,29,593100,True,,2KB,,
hybrid,consume_latency,30,588600,True,,2KB,,
hybrid,consume_latency,31,691400,True,,2KB,,
hybrid,consume_latency,32,629800,True,,2KB,,
hybrid,consume_latency,33,606500,True,,2KB,,
hybrid,consume_latency,34,573000,True,,2KB,,
hybrid,consume_latency,35,572700,True,,2KB,,
hybrid,consume_latency,36,573300,True,,2KB,,
hybrid,consume_latency,37,604000,True,,2KB,,
hybrid,consume_latency,38,572300,True,,2KB,,
hybrid,consume_latency,39,571400,True,,2KB,,
hybrid,consume_latency,40,613200,True,,2KB,,
hybrid,consume_latency,41,593800,True,,2KB,,
hybrid,consume_latency,42,583500,True,,2KB,,
hybrid,consume_latency,43,644500,True,,2KB,,
hybrid,consume_latency,44,625300,True,,2KB,,
hybrid,consume_latency,45,589700,True,,2KB,,
hybrid,consume_latency,46,597000,True,,2KB,,
hybrid,consume_latency,47,698200,True,,2KB,,
hybrid,consume_latency,48,765900,True,,2KB,,
hybrid,consume_latency,49,819600,True,,2KB,,
hybrid,publish_throughput,0,29230000,True,,256B,,
hybrid,publish_throughput,1,34928700,True,,256B,,
hybrid,publish_throughput,2,31188900,True,,256B,,
hybrid,publish_throughput,3,50840800,True,,256B,,
hybrid,publish_throughput,4,43130300,True,,256B,,
hybrid,publish_throughput,0,43950200,True,,1KB,,
hybrid,publish_throughput,1,34252100,True,,1KB,,
hybrid,publish_throughput,2,30585000,True,,1KB,,
hybrid,publish_throughput,3,28071200,True,,1KB,,
hybrid,publish_throughput,4,28420700,True,,1KB,,
hybrid,publish_throughput,0,29514800,True,,2KB,,
hybrid,publish_throughput,1,29142200,True,,2KB,,
hybrid,publish_throughput,2,29022500,True,,2KB,,
hybrid,publish_throughput,3,29739100,True,,2KB,,
hybrid,publish_throughput,4,32030400,True,,2KB,,
hybrid,consume_throughput,0,19589900,True,,256B,,
hybrid,consume_throughput,1,18642600,True,,256B,,
hybrid,consume_throughput,2,17346200,True,,256B,,
hybrid,consume_throughput,3,17995000,True,,256B,,
hybrid,consume_throughput,4,18762200,True,,256B,,
hybrid,consume_throughput,0,23433500,True,,1KB,,
hybrid,consume_throughput,1,24224600,True,,1KB,,
hybrid,consume_throughput,2,20188700,True,,1KB,,
hybrid,consume_throughput,3,20579200,True,,1KB,,
hybrid,consume_throughput,4,18711700,True,,1KB,,
hybrid,consume_throughput,0,19116800,True,,2KB,,
hybrid,consume_throughput,1,17487300,True,,2KB,,
hybrid,consume_throughput,2,17904800,True,,2KB,,
hybrid,consume_throughput,3,17745400,True,,2KB,,
hybrid,consume_throughput,4,27351800,True,,2KB,,
hybrid,consume_throughput_get,0,317597100,True,,256B,500.0,
hybrid,consume_throughput_get,1,320365900,True,,256B,500.0,
hybrid,consume_throughput_get,2,326757100,True,,256B,500.0,
hybrid,consume_throughput_get,3,323925700,True,,256B,500.0,
hybrid,consume_throughput_get,4,314450600,True,,256B,500.0,
hybrid,consume_throughput_get,0,327677800,True,,1KB,500.0,
hybrid,consume_throughput_get,1,330128400,True,,1KB,500.0,
hybrid,consume_throughput_get,2,338256300,True,,1KB,500.0,
hybrid,consume_throughput_get,3,337610300,True,,1KB,500.0,
hybrid,consume_throughput_get,4,335129400,True,,1KB,500.0,
hybrid,consume_throughput_get,0,333933600,True,,2KB,500.0,
hybrid,consume_throughput_get,1,332691400,True,,2KB,500.0,
hybrid,consume_throughput_get,2,333540500,True,,2KB,500.0,
hybrid,consume_throughput_get,3,333192700,True,,2KB,500.0,
hybrid,consume_throughput_get,4,337494900,True,,2KB,500.0,
hybrid,round_trip,0,1281700,True,,256B,,
hybrid,round_trip,1,1501000,True,,256B,,
hybrid,round_trip,2,1376000,True,,256B,,
hybrid,round_trip,3,1403100,True,,256B,,
hybrid,round_trip,4,1214400,True,,256B,,
hybrid,round_trip,5,1243700,True,,256B,,
hybrid,round_trip,6,1234400,True,,256B,,
hybrid,round_trip,7,1236200,True,,256B,,
hybrid,round_trip,8,1236600,True,,256B,,
hybrid,round_trip,9,1239200,True,,256B,,
hybrid,round_trip,10,1317200,True,,256B,,
hybrid,round_trip,11,1972600,True,,256B,,
hybrid,round_trip,12,1233800,True,,256B,,
hybrid,round_trip,13,1281900,True,,256B,,
hybrid,round_trip,14,1370300,True,,256B,,
hybrid,round_trip,15,1269700,True,,256B,,
hybrid,round_trip,16,1662700,True,,256B,,
hybrid,round_trip,17,1494800,True,,256B,,
hybrid,round_trip,18,1293900,True,,256B,,
hybrid,round_trip,19,1268600,True,,256B,,
hybrid,round_trip,20,1345000,True,,256B,,
hybrid,round_trip,21,1496700,True,,256B,,
hybrid,round_trip,22,1294200,True,,256B,,
hybrid,round_trip,23,1256500,True,,256B,,
hybrid,round_trip,24,1237300,True,,256B,,
hybrid,round_trip,25,1244000,True,,256B,,
hybrid,round_trip,26,1221200,True,,256B,,
hybrid,round_trip,27,1455400,True,,256B,,
hybrid,round_trip,28,1244700,True,,256B,,
hybrid,round_trip,29,1613900,True,,256B,,
hybrid,round_trip,30,1455000,True,,256B,,
hybrid,round_trip,31,1233100,True,,256B,,
hybrid,round_trip,32,1375800,True,,256B,,
hybrid,round_trip,33,1369700,True,,256B,,
hybrid,round_trip,34,1214600,True,,256B,,
hybrid,round_trip,35,1238700,True,,256B,,
hybrid,round_trip,36,1254500,True,,256B,,
hybrid,round_trip,37,1656400,True,,256B,,
hybrid,round_trip,38,1362100,True,,256B,,
hybrid,round_trip,39,1212200,True,,256B,,
hybrid,round_trip,40,1227500,True,,256B,,
hybrid,round_trip,41,1240100,True,,256B,,
hybrid,round_trip,42,1256900,True,,256B,,
hybrid,round_trip,43,1535600,True,,256B,,
hybrid,round_trip,44,1539700,True,,256B,,
hybrid,round_trip,45,1652200,True,,256B,,
hybrid,round_trip,46,1217200,True,,256B,,
hybrid,round_trip,47,1740400,True,,256B,,
hybrid,round_trip,48,1282800,True,,256B,,
hybrid,round_trip,49,1233700,True,,256B,,
hybrid,round_trip,0,1435200,True,,1KB,,
hybrid,round_trip,1,1249700,True,,1KB,,
hybrid,round_trip,2,1240900,True,,1KB,,
hybrid,round_trip,3,1234600,True,,1KB,,
hybrid,round_trip,4,1215300,True,,1KB,,
hybrid,round_trip,5,1660800,True,,1KB,,
hybrid,round_trip,6,1241200,True,,1KB,,
hybrid,round_trip,7,1234400,True,,1KB,,
hybrid,round_trip,8,1218200,True,,1KB,,
hybrid,round_trip,9,1249800,True,,1KB,,
hybrid,round_trip,10,1764300,True,,1KB,,
hybrid,round_trip,11,1247500,True,,1KB,,
hybrid,round_trip,12,1265900,True,,1KB,,
hybrid,round_trip,13,1220300,True,,1KB,,
hybrid,round_trip,14,1213000,True,,1KB,,
hybrid,round_trip,15,1284000,True,,1KB,,
hybrid,round_trip,16,1249700,True,,1KB,,
hybrid,round_trip,17,1240100,True,,1KB,,
hybrid,round_trip,18,1397200,True,,1KB,,
hybrid,round_trip,19,1226200,True,,1KB,,
hybrid,round_trip,20,1595900,True,,1KB,,
hybrid,round_trip,21,1459000,True,,1KB,,
hybrid,round_trip,22,1572200,True,,1KB,,
hybrid,round_trip,23,1701600,True,,1KB,,
hybrid,round_trip,24,2200800,True,,1KB,,
hybrid,round_trip,25,1419300,True,,1KB,,
hybrid,round_trip,26,1234700,True,,1KB,,
hybrid,round_trip,27,1237100,True,,1KB,,
hybrid,round_trip,28,1220000,True,,1KB,,
hybrid,round_trip,29,1261400,True,,1KB,,
hybrid,round_trip,30,1360800,True,,1KB,,
hybrid,round_trip,31,1233100,True,,1KB,,
hybrid,round_trip,32,1238700,True,,1KB,,
hybrid,round_trip,33,1600900,True,,1KB,,
hybrid,round_trip,34,1499000,True,,1KB,,
hybrid,round_trip,35,1272000,True,,1KB,,
hybrid,round_trip,36,1217400,True,,1KB,,
hybrid,round_trip,37,1249400,True,,1KB,,
hybrid,round_trip,38,1428300,True,,1KB,,
hybrid,round_trip,39,1287200,True,,1KB,,
hybrid,round_trip,40,1266100,True,,1KB,,
hybrid,round_trip,41,1356100,True,,1KB,,
hybrid,round_trip,42,1292700,True,,1KB,,
hybrid,round_trip,43,1254900,True,,1KB,,
hybrid,round_trip,44,1208400,True,,1KB,,
hybrid,round_trip,45,1225200,True,,1KB,,
hybrid,round_trip,46,1510300,True,,1KB,,
hybrid,round_trip,47,1223800,True,,1KB,,
hybrid,round_trip,48,1254200,True,,1KB,,
hybrid,round_trip,49,1267800,True,,1KB,,
hybrid,round_trip,0,1265700,True,,2KB,,
hybrid,round_trip,1,1242500,True,,2KB,,
hybrid,round_trip,2,1646100,True,,2KB,,
hybrid,round_trip,3,1211900,True,,2KB,,
hybrid,round_trip,4,1266800,True,,2KB,,
hybrid,round_trip,5,1227700,True,,2KB,,
hybrid,round_trip,6,1212000,True,,2KB,,
hybrid,round_trip,7,1247700,True,,2KB,,
hybrid,round_trip,8,1395300,True,,2KB,,
hybrid,round_trip,9,1260800,True,,2KB,,
hybrid,round_trip,10,1372900,True,,2KB,,
hybrid,round_trip,11,1509500,True,,2KB,,
hybrid,round_trip,12,1511100,True,,2KB,,
hybrid,round_trip,13,1487300,True,,2KB,,
hybrid,round_trip,14,1606000,True,,2KB,,
hybrid,round_trip,15,1251300,True,,2KB,,
hybrid,round_trip,16,1256200,True,,2KB,,
hybrid,round_trip,17,1239200,True,,2KB,,
hybrid,round_trip,18,1216600,True,,2KB,,
hybrid,round_trip,19,1566100,True,,2KB,,
hybrid,round_trip,20,1241100,True,,2KB,,
hybrid,round_trip,21,1215700,True,,2KB,,
hybrid,round_trip,22,1294400,True,,2KB,,
hybrid,round_trip,23,1227100,True,,2KB,,
hybrid,round_trip,24,1287500,True,,2KB,,
hybrid,round_trip,25,1287100,True,,2KB,,
hybrid,round_trip,26,1219900,True,,2KB,,
hybrid,round_trip,27,1228700,True,,2KB,,
hybrid,round_trip,28,1249200,True,,2KB,,
hybrid,round_trip,29,1243600,True,,2KB,,
hybrid,round_trip,30,1366400,True,,2KB,,
hybrid,round_trip,31,1455300,True,,2KB,,
hybrid,round_trip,32,1326900,True,,2KB,,
hybrid,round_trip,33,1211700,True,,2KB,,
hybrid,round_trip,34,1363900,True,,2KB,,
hybrid,round_trip,35,1656500,True,,2KB,,
hybrid,round_trip,36,1234300,True,,2KB,,
hybrid,round_trip,37,1245500,True,,2KB,,
hybrid,round_trip,38,1252300,True,,2KB,,
hybrid,round_trip,39,1240500,True,,2KB,,
hybrid,round_trip,40,1274000,True,,2KB,,
hybrid,round_trip,41,1218200,True,,2KB,,
hybrid,round_trip,42,1222400,True,,2KB,,
hybrid,round_trip,43,1754400,True,,2KB,,
hybrid,round_trip,44,1515600,True,,2KB,,
hybrid,round_trip,45,1627900,True,,2KB,,
hybrid,round_trip,46,1238900,True,,2KB,,
hybrid,round_trip,47,1293700,True,,2KB,,
hybrid,round_trip,48,1269700,True,,2KB,,
hybrid,round_trip,49,1232900,True,,2KB,,
hybrid,concurrent_publish,0,31162200,True,,1KB,,1.0
hybrid,concurrent_publish,1,26760700,True,,1KB,,1.0
hybrid,concurrent_publish,2,26708300,True,,1KB,,1.0
hybrid,concurrent_publish,3,27864800,True,,1KB,,1.0
hybrid,concurrent_publish,4,26260300,True,,1KB,,1.0
hybrid,concurrent_publish,0,40769100,True,,1KB,,2.0
hybrid,concurrent_publish,1,31360000,True,,1KB,,2.0
hybrid,concurrent_publish,2,34233600,True,,1KB,,2.0
hybrid,concurrent_publish,3,34445100,True,,1KB,,2.0
hybrid,concurrent_publish,4,43342200,True,,1KB,,2.0
hybrid,concurrent_publish,0,43966700,True,,1KB,,4.0
hybrid,concurrent_publish,1,49922900,True,,1KB,,4.0
hybrid,concurrent_publish,2,45764800,True,,1KB,,4.0
hybrid,concurrent_publish,3,46246400,True,,1KB,,4.0
hybrid,concurrent_publish,4,43866600,True,,1KB,,4.0
hybrid,concurrent_publish,0,47328800,True,,1KB,,8.0
hybrid,concurrent_publish,1,48101400,True,,1KB,,8.0
hybrid,concurrent_publish,2,59248800,True,,1KB,,8.0
hybrid,concurrent_publish,3,52705600,True,,1KB,,8.0
hybrid,concurrent_publish,4,47944500,True,,1KB,,8.0
hybrid,concurrent_publish,0,44808500,True,,1KB,,16.0
hybrid,concurrent_publish,1,45125500,True,,1KB,,16.0
hybrid,concurrent_publish,2,42317600,True,,1KB,,16.0
hybrid,concurrent_publish,3,41309200,True,,1KB,,16.0
hybrid,concurrent_publish,4,43102200,True,,1KB,,16.0
hybrid,concurrent_publish,0,40158700,True,,1KB,,32.0
hybrid,concurrent_publish,1,43005700,True,,1KB,,32.0
hybrid,concurrent_publish,2,36240000,True,,1KB,,32.0
hybrid,concurrent_publish,3,35163200,True,,1KB,,32.0
hybrid,concurrent_publish,4,37811100,True,,1KB,,32.0
hybrid,concurrent_publish,0,36065900,True,,1KB,,64.0
hybrid,concurrent_publish,1,36938100,True,,1KB,,64.0
hybrid,concurrent_publish,2,36957300,True,,1KB,,64.0
hybrid,concurrent_publish,3,48802500,True,,1KB,,64.0
hybrid,concurrent_publish,4,35648900,True,,1KB,,64.0
hybrid,concurrent_consume,0,21219100,True,,1KB,,1.0
hybrid,concurrent_consume,1,19068400,True,,1KB,,1.0
hybrid,concurrent_consume,2,22809000,True,,1KB,,1.0
hybrid,concurrent_consume,3,19288400,True,,1KB,,1.0
hybrid,concurrent_consume,4,20460000,True,,1KB,,1.0
hybrid,concurrent_consume,0,65274000,True,,1KB,,2.0
hybrid,concurrent_consume,1,21420300,True,,1KB,,2.0
hybrid,concurrent_consume,2,67630300,True,,1KB,,2.0
hybrid,concurrent_consume,3,65963100,True,,1KB,,2.0
hybrid,concurrent_consume,4,65039700,True,,1KB,,2.0
hybrid,concurrent_consume,0,71033100,True,,1KB,,4.0
hybrid,concurrent_consume,1,112458000,True,,1KB,,4.0
hybrid,concurrent_consume,2,64916600,True,,1KB,,4.0
hybrid,concurrent_consume,3,74209600,True,,1KB,,4.0
hybrid,concurrent_consume,4,71331500,True,,1KB,,4.0
hybrid,concurrent_consume,0,75388900,True,,1KB,,8.0
hybrid,concurrent_consume,1,108108500,True,,1KB,,8.0
hybrid,concurrent_consume,2,71443700,True,,1KB,,8.0
hybrid,concurrent_consume,3,72892600,True,,1KB,,8.0
hybrid,concurrent_consume,4,71773000,True,,1KB,,8.0
hybrid,concurrent_consume,0,83484700,True,,1KB,,16.0
hybrid,concurrent_consume,1,80348800,True,,1KB,,16.0
hybrid,concurrent_consume,2,104448300,True,,1KB,,16.0
hybrid,concurrent_consume,3,71269900,True,,1KB,,16.0
hybrid,concurrent_consume,4,98102900,True,,1KB,,16.0
hybrid,concurrent_consume,0,84776700,True,,1KB,,32.0
hybrid,concurrent_consume,1,85058700,True,,1KB,,32.0
